region_nom,code_circonscription,nom_circonscription,nb_bureaux_vote,inscrits,votants,taux_participation,bulletins_nuls,suffrages_exprimes,bulletins_blancs_nombre,bulletins_blancs_pourcentage,parti_politique,nom_liste_candidat,score_voix,pourcentage_voix,est_elu,region_nom_norm,nom_circonscription_norm,nom_liste_candidat_norm,parti_politique_norm
C,051,"ATIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS-PREFECTURES",61,22039,7804,0.35409999999999997,219,7585,93,0.0123,ADCI,NDRI KOUAME YVES,152,0.02,False,c,"atiegouakro et lolobo, communes et sous-prefectures",ndri kouame yves,adci
C,051,"ATIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS-PREFECTURES",61,22039,7804,0.35409999999999997,219,7585,93,0.0123,RHDP,KOFFI NGORAN JUSTIN,3618,0.47700000000000004,True,c,"atiegouakro et lolobo, communes et sous-prefectures",koffi ngoran justin,rhdp
C,051,"ATIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS-PREFECTURES",61,22039,7804,0.35409999999999997,219,7585,93,0.0123,PDCI-RDA,KONAN KOFFI MARIUS,3525,0.4647,False,c,"atiegouakro et lolobo, communes et sous-prefectures",konan koffi marius,pdci-rda
C,051,"ATIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS-PREFECTURES",61,22039,7804,0.35409999999999997,219,7585,93,0.0123,LE BUFFLE,KOFFI KOUAKOU KOUHOURE LEANDRE,1159,0.2343,True,c,"atiegouakro et lolobo, communes et sous-prefectures",koffi kouakou kouhoure leandre,le buffle
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,SEYDOU OUATTARA,100,0.0202,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",seydou ouattara,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,OKA ALAIN THIERRY,171,0.0346,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",oka alain thierry,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,BIFFI KOUADIO MACAIRE-JEAN,950,0.19210000000000002,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",biffi kouadio macaire-jean,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,KOUAME ELVIS KOUADIO,107,0.0216,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",kouame elvis kouadio,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,ADCI,AKPETOU KOUAME LAZARE,55,0.0111,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",akpetou kouame lazare,adci
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,RHDP,N'GUESSAN BEWAN ANICET,1107,0.2238,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",n'guessan bewan anicet,rhdp
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,LOUKOU KOUAME RICHARD,186,0.037599999999999995,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",loukou kouame richard,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,BOA ETCHEGNE SYLVAIN PRUDENCE,141,0.0285,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",boa etchegne sylvain prudence,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,AMANI KOFFI JEROME,7,0.0014000000000000002,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",amani koffi jerome,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,052,"KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE",62,19294,5120,0.26539999999999997,174,4946,75,0.0152,INDEPENDANT,KONAN KONAN EVRAD,147,0.0297,False,district autonome de yamoussoukro,"kossou, commune et sous-prefecture, yamoussoukro, sous-prefecture",konan konan evrad,independant
DISTRICT AUTONOME DE YAMOUSSOUKRO,053,"YAMOUSSOUKRO,COMMUNE",288,118151,36304,0.3073,756,35548,327,0.0092,INDEPENDANT,ESPOIR,106,0.003,False,district autonome de yamoussoukro,"yamoussoukro,commune",espoir,independant
FOLON,054,"GOULIA, TIENKO, MAHANDIANA-SOKOURANI ET KIMBIRILA-NORD, COMMUNES ET SOUS-PREFECTURES",98,30154,21695,0.7195,296,21399,422,0.0197,INDEPENDANT,KONE LANCINE,10274,0.48009999999999997,False,folon,"goulia, tienko, mahandiana-sokourani et kimbirila-nord, communes et sous-prefectures",kone lancine,independant
FOLON,054,"GOULIA, TIENKO, MAHANDIANA-SOKOURANI ET KIMBIRILA-NORD, COMMUNES ET SOUS-PREFECTURES",98,30154,21695,0.7195,296,21399,422,0.0197,RHDP,SIDIBE BERRY,10703,0.5002,True,folon,"goulia, tienko, mahandiana-sokourani et kimbirila-nord, communes et sous-prefectures",sidibe berry,rhdp
FOLON,055,"KANIASSO, MINIGNAN ET SOKORO, COMMUNES ET SOUS-PREFECTURES",60,19524,12753,0.6531999999999999,144,12609,121,0.0096,INDEPENDANT,KONE MAMERY,3651,0.2896,False,folon,"kaniasso, minignan et sokoro, communes et sous-prefectures",kone mamery,independant
FOLON,055,"KANIASSO, MINIGNAN ET SOKORO, COMMUNES ET SOUS-PREFECTURES",60,19524,12753,0.6531999999999999,144,12609,121,0.0096,INDEPENDANT,KALILOU CAMARA,268,0.0213,False,folon,"kaniasso, minignan et sokoro, communes et sous-prefectures",kalilou camara,independant
FOLON,055,"KANIASSO, MINIGNAN ET SOKORO, COMMUNES ET SOUS-PREFECTURES",60,19524,12753,0.6531999999999999,144,12609,121,0.0096,INDEPENDANT,BAMBA KARIM,383,0.0304,False,folon,"kaniasso, minignan et sokoro, communes et sous-prefectures",bamba karim,independant
FOLON,055,"KANIASSO, MINIGNAN ET SOKORO, COMMUNES ET SOUS-PREFECTURES",60,19524,12753,0.6531999999999999,144,12609,121,0.0096,RHDP,SIDIBE NOUMORY,8154,0.6467,True,folon,"kaniasso, minignan et sokoro, communes et sous-prefectures",sidibe noumory,rhdp
FOLON,056,"ANDO-KEKRENOU, BEOUMI ET KONDROBO, COMMUNES ET SOUS-PREFECTURES",129,39082,15791,0.40399999999999997,718,15073,166,0.011000000000000001,ENSEMBLE POUR NOTRE BEOUMI,INDEPENDANT,4628,0.307,False,folon,"ando-kekrenou, beoumi et kondrobo, communes et sous-prefectures",independant,ensemble pour notre beoumi
FOLON,056,"ANDO-KEKRENOU, BEOUMI ET KONDROBO, COMMUNES ET SOUS-PREFECTURES",129,39082,15791,0.40399999999999997,718,15073,166,0.011000000000000001,ADCI,"ADCI (Aujourd'hui et demain, la Côte D'Ivoire)",154,0.0102,False,folon,"ando-kekrenou, beoumi et kondrobo, communes et sous-prefectures","adci (aujourd'hui et demain, la cote d'ivoire)",adci
FOLON,056,"ANDO-KEKRENOU, BEOUMI ET KONDROBO, COMMUNES ET SOUS-PREFECTURES",129,39082,15791,0.40399999999999997,718,15073,166,0.011000000000000001,INDEPENDANT,LA VOIX DE BEOUMI POUR LA COTE DIVOIRE,192,0.0127,False,folon,"ando-kekrenou, beoumi et kondrobo, communes et sous-prefectures",la voix de beoumi pour la cote divoire,independant
FOLON,056,"ANDO-KEKRENOU, BEOUMI ET KONDROBO, COMMUNES ET SOUS-PREFECTURES",129,39082,15791,0.40399999999999997,718,15073,166,0.011000000000000001,INDEPENDANT,BEOUMI EN MARCHE,200,0.013300000000000001,False,folon,"ando-kekrenou, beoumi et kondrobo, communes et sous-prefectures",beoumi en marche,independant
GBEKE,057,"BODOKRO, LOLOBO ET N'GUESSANKRO, COMMUNES ET SOUS-PREFECTURES",76,20187,7420,0.3676,236,7184,78,0.0109,INDEPENDANT,KOUAKOU KOUAME MAXIME,3375,0.4698,True,gbeke,"bodokro, lolobo et n'guessankro, communes et sous-prefectures",kouakou kouame maxime,independant
GBEKE,057,"BODOKRO, LOLOBO ET N'GUESSANKRO, COMMUNES ET SOUS-PREFECTURES",76,20187,7420,0.3676,236,7184,78,0.0109,RHDP,KOUAME ATTINGBRE,1600,0.2227,False,gbeke,"bodokro, lolobo et n'guessankro, communes et sous-prefectures",kouame attingbre,rhdp
GBEKE,058,"BOTRO ET KROFOINSOU, COMMUNES ET SOUS-PREFECTURES",64,15712,6698,0.4263,211,6467,56,0.0087,INDEPENDANT,YAO KOUASSI NOGUES,208,0.0322,False,gbeke,"botro et krofoinsou, communes et sous-prefectures",yao kouassi nogues,independant
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,INDEPENDANT,DIABY AMADOU,79,0.012199999999999999,False,gbeke,"diabo et languibonou, communes et sous-prefectures",diaby amadou,independant
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,PDCI-RDA,AZAGOH-KOUADIO RICHARD,1975,0.3054,False,gbeke,"diabo et languibonou, communes et sous-prefectures",azagoh-kouadio richard,pdci-rda
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,RHDP,ASSAHORE KONAN JACQUES,6758,0.6507999999999999,True,gbeke,"diabo et languibonou, communes et sous-prefectures",assahore konan jacques,rhdp
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,INDEPENDANT,YAO-KOUAME ALBERT,78,0.0075,False,gbeke,"diabo et languibonou, communes et sous-prefectures",yao-kouame albert,independant
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,INDEPENDANT,BROU KOUASSI FELICIEN,57,0.0055000000000000005,False,gbeke,"diabo et languibonou, communes et sous-prefectures",brou kouassi felicien,independant
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,INDEPENDANT,KOUADIO KOUAME EMMANUEL,80,0.0077,False,gbeke,"diabo et languibonou, communes et sous-prefectures",kouadio kouame emmanuel,independant
GBEKE,059,"DIABO ET LANGUIBONOU, COMMUNES ET SOUS-PREFECTURES",108,27040,10747,0.39740000000000003,363,10384,147,0.014199999999999999,INDEPENDANT,YAO BETTY ARIANE REBECCA MARIE,598,0.0576,False,gbeke,"diabo et languibonou, communes et sous-prefectures",yao betty ariane rebecca marie,independant
GBEKE,060,"BOUAKE, VILLE",710,277859,114172,0.41090000000000004,1375,112797,1179,0.0105,PDCI-RDA,HOUSSOU KOUADIO CHRISTOPHE,2644,0.2546,False,gbeke,"bouake, ville",houssou kouadio christophe,pdci-rda
GBEKE,060,"BOUAKE, VILLE",710,277859,114172,0.41090000000000004,1375,112797,1179,0.0105,RHDP,"UNE CÔTE DIVOIRE EN PAIX, PROSPERE ET SOLIDARITE",111618,0.9895,True,gbeke,"bouake, ville","une cote divoire en paix, prospere et solidarite",rhdp
GBEKE,060,"BOUAKE, VILLE",710,277859,114172,0.41090000000000004,1375,112797,1179,0.0105,CODE,OSONS LE CHANGEMENT,692,0.061,False,gbeke,"bouake, ville",osons le changement,code
GBEKE,060,"BOUAKE, VILLE",710,277859,114172,0.41090000000000004,1375,112797,1179,0.0105,GP-PAIX,PAIX-UNITE-PROSPERITE,300,0.0264,False,gbeke,"bouake, ville",paix-unite-prosperite,gp-paix
GBEKE,061,"BOUNDA, BROBO ET MAMINI, COMMUNES ET SOUS-PREFECTURES, BOUAKE, SOUS-PREFECTURE",136,29385,11859,0.4036,511,11348,143,0.0126,INDEPENDANT,"VISION, INTEGRITE, ESPOIR",940,0.0828,False,gbeke,"bounda, brobo et mamini, communes et sous-prefectures, bouake, sous-prefecture","vision, integrite, espoir",independant
GBEKE,061,"BOUNDA, BROBO ET MAMINI, COMMUNES ET SOUS-PREFECTURES, BOUAKE, SOUS-PREFECTURE",136,29385,11859,0.4036,511,11348,143,0.0126,RHDP,"UNE COTE D""IVOIRE EN PAIX,PROSPERE ET SOLIDAIRE",5421,0.4777,True,gbeke,"bounda, brobo et mamini, communes et sous-prefectures, bouake, sous-prefecture","une cote d""ivoire en paix,prospere et solidaire",rhdp
GBEKE,061,"BOUNDA, BROBO ET MAMINI, COMMUNES ET SOUS-PREFECTURES, BOUAKE, SOUS-PREFECTURE",136,29385,11859,0.4036,511,11348,143,0.0126,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,3771,0.3323,False,gbeke,"bounda, brobo et mamini, communes et sous-prefectures, bouake, sous-prefecture",tous ensemble pour la cote d'ivoire,pdci-rda
GBEKE,061,"BOUNDA, BROBO ET MAMINI, COMMUNES ET SOUS-PREFECTURES, BOUAKE, SOUS-PREFECTURE",136,29385,11859,0.4036,511,11348,143,0.0126,ADCI,KONAN YAO AUBIN,60,0.011699999999999999,False,gbeke,"bounda, brobo et mamini, communes et sous-prefectures, bouake, sous-prefecture",konan yao aubin,adci
GBEKE,061,"BOUNDA, BROBO ET MAMINI, COMMUNES ET SOUS-PREFECTURES, BOUAKE, SOUS-PREFECTURE",136,29385,11859,0.4036,511,11348,143,0.0126,INDEPENDANT,TAIGUAIN KOFFI EDMOND,243,0.0475,False,gbeke,"bounda, brobo et mamini, communes et sous-prefectures, bouake, sous-prefecture",taiguain koffi edmond,independant
GBEKE,061,"BOUNDA, BROBO ET MAMINI, COMMUNES ET SOUS-PREFECTURES, BOUAKE, SOUS-PREFECTURE",136,29385,11859,0.4036,511,11348,143,0.0126,INDEPENDANT,KOUAME KOUASSI GUSTAVE,1224,0.2394,False,gbeke,"bounda, brobo et mamini, communes et sous-prefectures, bouake, sous-prefecture",kouame kouassi gustave,independant
GBEKE,062,"DJEBONOUA, COMMUNE ET SOUS-PREFECTURE",53,13760,5286,0.38420000000000004,173,5113,59,0.0115,INDEPENDANT,KOUADIO DIE,60,0.011699999999999999,False,gbeke,"djebonoua, commune et sous-prefecture",kouadio die,independant
GBEKE,062,"DJEBONOUA, COMMUNE ET SOUS-PREFECTURE",53,13760,5286,0.38420000000000004,173,5113,59,0.0115,INDEPENDANT,DJE EDEPHOUET JACQUES ARNAUD,82,0.016,False,gbeke,"djebonoua, commune et sous-prefecture",dje edephouet jacques arnaud,independant
GBEKE,062,"DJEBONOUA, COMMUNE ET SOUS-PREFECTURE",53,13760,5286,0.38420000000000004,173,5113,59,0.0115,RHDP,ALLALI JUSTICE EULOGE BENIANSOU,441,0.0863,False,gbeke,"djebonoua, commune et sous-prefecture",allali justice euloge beniansou,rhdp
GBEKE,062,"DJEBONOUA, COMMUNE ET SOUS-PREFECTURE",53,13760,5286,0.38420000000000004,173,5113,59,0.0115,PDCI-RDA,YAO KOUADIO ROLAND,2944,0.5758,True,gbeke,"djebonoua, commune et sous-prefecture",yao kouadio roland,pdci-rda
GBEKE,062,"DJEBONOUA, COMMUNE ET SOUS-PREFECTURE",53,13760,5286,0.38420000000000004,173,5113,59,0.0115,INDEPENDANT,KOUADIO KPANNIGO N'GUESSAN VALERIE,1155,0.1015,False,gbeke,"djebonoua, commune et sous-prefecture",kouadio kpannigo n'guessan valerie,independant
GBEKE,062,"DJEBONOUA, COMMUNE ET SOUS-PREFECTURE",53,13760,5286,0.38420000000000004,173,5113,59,0.0115,INDEPENDANT,N'GUESSAN KOUASSI DENIS,34,0.003,False,gbeke,"djebonoua, commune et sous-prefecture",n'guessan kouassi denis,independant
GBEKE,063,"AYAOU-SRAN, DIBRI-ASRIKRO, SAKASSOU ET TOUMODI-SAKASSOU, COMMUNES ET SOUS-PREFECTURES",143,38024,11752,0.3091,377,11375,163,0.0143,INDEPENDANT,KOUASSI HERMANN RODOLPHE,284,0.025,False,gbeke,"ayaou-sran, dibri-asrikro, sakassou et toumodi-sakassou, communes et sous-prefectures",kouassi hermann rodolphe,independant
GBEKE,063,"AYAOU-SRAN, DIBRI-ASRIKRO, SAKASSOU ET TOUMODI-SAKASSOU, COMMUNES ET SOUS-PREFECTURES",143,38024,11752,0.3091,377,11375,163,0.0143,CODE,ZELIA KAKAUF ABOH KOFFI,177,0.015600000000000001,False,gbeke,"ayaou-sran, dibri-asrikro, sakassou et toumodi-sakassou, communes et sous-prefectures",zelia kakauf aboh koffi,code
GBEKE,063,"AYAOU-SRAN, DIBRI-ASRIKRO, SAKASSOU ET TOUMODI-SAKASSOU, COMMUNES ET SOUS-PREFECTURES",143,38024,11752,0.3091,377,11375,163,0.0143,INDEPENDANT,KOFFI KOUACOU BENOIT,214,0.018799999999999997,False,gbeke,"ayaou-sran, dibri-asrikro, sakassou et toumodi-sakassou, communes et sous-prefectures",koffi kouacou benoit,independant
GBEKE,063,"AYAOU-SRAN, DIBRI-ASRIKRO, SAKASSOU ET TOUMODI-SAKASSOU, COMMUNES ET SOUS-PREFECTURES",143,38024,11752,0.3091,377,11375,163,0.0143,RHDP,TOTO KOUADIO YVES,3597,0.31620000000000004,False,gbeke,"ayaou-sran, dibri-asrikro, sakassou et toumodi-sakassou, communes et sous-prefectures",toto kouadio yves,rhdp
GBEKE,063,"AYAOU-SRAN, DIBRI-ASRIKRO, SAKASSOU ET TOUMODI-SAKASSOU, COMMUNES ET SOUS-PREFECTURES",143,38024,11752,0.3091,377,11375,163,0.0143,ADCI,TOTO KONAN VALENTIN,781,0.0687,False,gbeke,"ayaou-sran, dibri-asrikro, sakassou et toumodi-sakassou, communes et sous-prefectures",toto konan valentin,adci
GBEKE,064,"DAKPADOU ET SAGO, COMMUNES ET SOUS-PREFECTURES",71,19602,6919,0.353,108,6811,118,0.0173,INDEPENDANT,YAO KONAN PAUL STEPHANE GISCARD RUFFIN,411,0.0603,False,gbeke,"dakpadou et sago, communes et sous-prefectures",yao konan paul stephane giscard ruffin,independant
GBEKE,064,"DAKPADOU ET SAGO, COMMUNES ET SOUS-PREFECTURES",71,19602,6919,0.353,108,6811,118,0.0173,PDCI-RDA,GBALET DAKOURY DENIS,1385,0.20329999999999998,False,gbeke,"dakpadou et sago, communes et sous-prefectures",gbalet dakoury denis,pdci-rda
GBEKE,064,"DAKPADOU ET SAGO, COMMUNES ET SOUS-PREFECTURES",71,19602,6919,0.353,108,6811,118,0.0173,INDEPENDANT,KACOU MEA D'ASSIE JUSTIN KEVIN,4032,0.5513,True,gbeke,"dakpadou et sago, communes et sous-prefectures",kacou mea d'assie justin kevin,independant
GBOKLE,065,"GRIHIRI, LOBAKUYA, MEDON ET SASSANDRA, COMMUNES ET SOUS-PREFECTURES",104,29913,7502,0.25079999999999997,189,7313,61,0.0083,RHDP,FREGBO GUETE BASILE MESMIN,2632,0.3599,False,gbokle,"grihiri, lobakuya, medon et sassandra, communes et sous-prefectures",fregbo guete basile mesmin,rhdp
GBOKLE,065,"GRIHIRI, LOBAKUYA, MEDON ET SASSANDRA, COMMUNES ET SOUS-PREFECTURES",104,29913,7502,0.25079999999999997,189,7313,61,0.0083,UDCY,GOUHIZOUN N'DA PATRICK JEAN KOUAME,74,0.0101,False,gbokle,"grihiri, lobakuya, medon et sassandra, communes et sous-prefectures",gouhizoun n'da patrick jean kouame,udcy
GBOKLE,065,"GRIHIRI, LOBAKUYA, MEDON ET SASSANDRA, COMMUNES ET SOUS-PREFECTURES",104,29913,7502,0.25079999999999997,189,7313,61,0.0083,INDEPENDANT,DIAKITE MOHAMED,111,0.0152,False,gbokle,"grihiri, lobakuya, medon et sassandra, communes et sous-prefectures",diakite mohamed,independant
GBOKLE,065,"GRIHIRI, LOBAKUYA, MEDON ET SASSANDRA, COMMUNES ET SOUS-PREFECTURES",104,29913,7502,0.25079999999999997,189,7313,61,0.0083,PDCI-RDA,GOUDARD AGOUA MOISE-HONORAT,403,0.055099999999999996,False,gbokle,"grihiri, lobakuya, medon et sassandra, communes et sous-prefectures",goudard agoua moise-honorat,pdci-rda
GBOKLE,065,"GRIHIRI, LOBAKUYA, MEDON ET SASSANDRA, COMMUNES ET SOUS-PREFECTURES",104,29913,7502,0.25079999999999997,189,7313,61,0.0083,INDEPENDANT,NANAN KOFFI,303,0.047400000000000005,False,gbokle,"grihiri, lobakuya, medon et sassandra, communes et sous-prefectures",nanan koffi,independant
GBOKLE,066,"DAHIRI, FRESCO ET GBAGBAM, COMMUNES ET SOUS-PREFECTURES",82,19869,6546,0.3295,155,6391,57,0.0089,RHDP,LEGRE DAKPA PHILIPPE,2976,0.4657,True,gbokle,"dahiri, fresco et gbagbam, communes et sous-prefectures",legre dakpa philippe,rhdp
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,YORO ALAIN MICHEL,67,0.0064,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",yoro alain michel,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,GOLLO-TABLEY ROBERT GABRIEL,121,0.0116,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",gollo-tabley robert gabriel,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,DOUAI LEGRE GERMAIN,1582,0.1518,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",douai legre germain,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,GBEKEDI DOUHABOU NOEL,63,0.006,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",gbekedi douhabou noel,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,EDS,GAROU ANTONI,418,0.0401,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",garou antoni,eds
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,PDCI-RDA,KONE-OBRE DEPROU CYRIELLE EMMANUELLE,1819,0.1746,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",kone-obre deprou cyrielle emmanuelle,pdci-rda
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,MGC,GOURI KOUDOUGNON ALAIN,140,0.0134,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",gouri koudougnon alain,mgc
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,KRIZO NICOLE FLEUR REGINA,42,0.004,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",krizo nicole fleur regina,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,SOGO AYMAR TANGUY BLAIS,662,0.0635,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",sogo aymar tanguy blais,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,DJEDJE BAGNON MARIUS BIENVENU,621,0.0596,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",djedje bagnon marius bienvenu,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,RHDP,KONE ISSA,2749,0.2638,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",kone issa,rhdp
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,GOH,DALLY PRUDENCE SONIA,299,0.0287,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",dally prudence sonia,goh
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,CODE,GRI SERAPHIN,195,0.0187,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",gri seraphin,code
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,LITIE LITIE ERIC,95,0.0091,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",litie litie eric,independant
067,066,"BAYOTA, DAHIEPA-KEHI, OURAGAHIO ET YOPOHUE, COMMUNES ET SOUS-PREFECTURES",150,42324,10693,0.2526,274,10419,166,0.0159,INDEPENDANT,YOUBOLOU ADJEHI NATHALIE,266,0.0255,False,067,"bayota, dahiepa-kehi, ouragahio et yopohue, communes et sous-prefectures",youbolou adjehi nathalie,independant
